open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
3425,3425,3425,3425,3000,AG9999.SHG,2018-09-07,NA,NA,NA
3435,3435,3435,3435,60,AG9999.SHG,2018-09-12,NA,NA,NA
3440,3440,3440,3440,60,AG9999.SHG,2018-09-13,NA,NA,NA
3437,3437,3437,3437,1290,AG9999.SHG,2018-09-17,NA,NA,NA
3450,3450,3450,3450,300,AG9999.SHG,2018-09-18,NA,NA,NA
3540,3540,3540,3540,1800,AG9999.SHG,2018-10-08,NA,NA,NA
3527,3527,3527,3527,21600,AG9999.SHG,2018-10-10,NA,NA,NA
3525,3525,3520,3523,30330,AG9999.SHG,2018-10-11,NA,NA,NA
3554,3554,3554,3554,150,AG9999.SHG,2018-10-18,NA,NA,NA
3560,3560,3560,3560,5940,AG9999.SHG,2018-10-23,NA,NA,NA
3560,3560,3560,3560,90,AG9999.SHG,2018-10-24,NA,NA,NA
3604,3604,3604,3604,7320,AG9999.SHG,2018-10-25,NA,NA,NA
3604,3604,3604,3604,5130,AG9999.SHG,2018-10-26,NA,NA,NA
3604,3604,3603,3603,36000,AG9999.SHG,2018-10-29,NA,NA,NA
3585,3585,3585,3585,2400,AG9999.SHG,2018-10-30,NA,NA,NA
3560,3560,3560,3560,1200,AG9999.SHG,2018-10-31,NA,NA,NA
3550,3550,3550,3550,3690,AG9999.SHG,2018-11-01,NA,NA,NA
3558,3585,3558,3565,39210,AG9999.SHG,2018-11-02,NA,NA,NA
3576,3595,3576,3577,21180,AG9999.SHG,2018-11-05,NA,NA,NA
3577,3577,3577,3577,180,AG9999.SHG,2018-11-06,NA,NA,NA
3584,3584,3584,3584,7770,AG9999.SHG,2018-11-07,NA,NA,NA
3526,3526,3526,3526,4200,AG9999.SHG,2018-11-12,NA,NA,NA
3517,3517,3517,3517,3600,AG9999.SHG,2018-11-13,NA,NA,NA
3508,3508,3508,3508,6000,AG9999.SHG,2018-11-14,NA,NA,NA
3506,3506,3506,3506,6000,AG9999.SHG,2018-11-15,NA,NA,NA
3550,3550,3550,3550,3600,AG9999.SHG,2018-11-19,NA,NA,NA
3535,3541,3535,3539,37860,AG9999.SHG,2018-11-21,NA,NA,NA
3559,3559,3559,3559,60,AG9999.SHG,2018-11-22,NA,NA,NA
3550,3550,3550,3550,2400,AG9999.SHG,2018-11-23,NA,NA,NA
3509,3509,3509,3509,6000,AG9999.SHG,2018-11-26,NA,NA,NA
3509,3509,3509,3509,1200,AG9999.SHG,2018-11-27,NA,NA,NA
3514,3514,3514,3514,6660,AG9999.SHG,2018-11-28,NA,NA,NA
3530,3530,3530,3530,180,AG9999.SHG,2018-12-03,NA,NA,NA
